target_label,standard_type,bao_label,molecule_chembl_id,scaffold_id,split
fxr,EC50,single protein format,CHEMBL4876494,O=C(Nc1ccccc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL4853653,O=C(Nc1ccccc1)c1ccc(OCC2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL4870713,O=C(Nc1ccccc1)c1ccc(OCc2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL4858538,O=C(Nc1ccccc1)c1ccc(OCc2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL4852555,O=C(Nc1ccccc1)c1ccc(OCc2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL4876049,O=C(Nc1ccccc1)c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,development
fxr,EC50,single protein format,CHEMBL4869052,O=C(Nc1ccccc1)c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,development
fxr,EC50,single protein format,CHEMBL4851956,O=C(Nc1ccccc1)c1cccc(OCc2ccccc2)c1,development
fxr,EC50,single protein format,CHEMBL4873474,O=C(Nc1ccccc1)c1cccc(OCc2ccccc2)c1,development
fxr,EC50,single protein format,CHEMBL4867411,O=C(Nc1ccccc1)c1cccc(OCc2ccccc2)c1,development
fxr,EC50,single protein format,CHEMBL4864546,O=C(Nc1ccccc1)c1cnc(-c2ccccc2)s1,development
fxr,EC50,single protein format,CHEMBL4847633,O=C(Nc1ccccc1)c1nc(-c2ccccc2)cs1,development
fxr,EC50,single protein format,CHEMBL4872750,O=C(Nc1ccccc1)c1cccc(-c2cccc(OCc3ccccc3)c2)c1,development
fxr,EC50,single protein format,CHEMBL4863475,O=C(Nc1ccccc1)c1cccc(-c2cccc(OCCc3ccccc3)c2)c1,development
fxr,EC50,single protein format,CHEMBL4870766,C(=CC1CCN(c2nc3ccccc3s2)CC1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL4858977,C(=CC1C2CN(c3nc4ccccc4s3)CC12)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL4846941,C1=C(c2c(-c3ccccc3)noc2C2CC2)CC12CCN(c1nc3ccccc3s1)CC2,development
fxr,EC50,single protein format,CHEMBL4872481,C1=C(c2c(-c3ccccc3)noc2C2CC2)CC12CCN(c1ccc3ncccc3c1)CC2,development
fxr,EC50,single protein format,CHEMBL4868096,C1=C(c2c(-c3ccccc3)noc2C2CC2)CC12CCN(c1ccc3ncccc3c1)CC2,development
fxr,EC50,single protein format,CHEMBL4858615,C1=C(c2c(-c3ccncc3)noc2C2CC2)CC12CCN(c1ccc3ncccc3c1)CC2,development
fxr,EC50,single protein format,CHEMBL4862974,C1=C(c2c(-c3ccncc3)noc2C2CC2)CC12CCN(c1ccc3ncccc3c1)CC2,development
fxr,EC50,single protein format,CHEMBL5182040,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(c2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5177412,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5187438,c1ccc(-c2noc(C3CC3)c2COc2cnc3c(c2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5180624,c1ccc(-c2noc(C3CC3)c2COc2cc3c(cn2)Oc2ccccc2CC3)cc1,development
fxr,EC50,single protein format,CHEMBL5179385,c1ccc(-c2noc(C3CC3)c2COc2ncc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5197435,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)COc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5203186,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5198538,C1=Cc2nc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2Oc2ccccc21,development
fxr,EC50,single protein format,CHEMBL5208710,C1=Cc2nc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2Oc2ccccc21,development
fxr,EC50,single protein format,CHEMBL5202185,C1=Cc2nc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2Oc2ccccc21,development
fxr,EC50,single protein format,CHEMBL5183931,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5169368,C1=Cc2nc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2Oc2ccccc21,development
fxr,EC50,single protein format,CHEMBL5171962,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)C2(CC2)Cc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL318457,C(=Cc1ccc(OCc2conc2-c2ccccc2)cc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL4062567,c1ccc(-c2noc(C3CC3)c2COC2CC3CCC(C2)N3c2nc3ccccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL4854082,O=C(Nc1ccccc1C(=O)Nc1ccccc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL4066332,O=C(NCc1ccccc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5287066,O=C(N1CCN(c2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2,development
fxr,EC50,single protein format,CHEMBL5284954,O=C(N1CCN(c2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2,development
fxr,EC50,single protein format,CHEMBL5269689,O=C(N1CCN(c2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2,development
fxr,EC50,single protein format,CHEMBL5290473,c1ccc(-c2noc(C3CC3)c2COC2CC3CCC(C2)N3c2nc3ccccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL197194,O=C(Nc1ccc(-c2ccccc2)cc1)C1=CCCC1,development
fxr,EC50,single protein format,CHEMBL4066332,O=C(NCc1ccccc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL21333,O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5267517,O=C1CCc2cc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2N1c1ccc2cc[nH]c2c1,development
fxr,EC50,single protein format,CHEMBL5281579,O=C1CCc2cc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2N1c1ccc2cn[nH]c2c1,development
fxr,EC50,single protein format,CHEMBL5270235,O=C1CCc2cc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2N1c1ccccn1,development
fxr,EC50,single protein format,CHEMBL5273113,O=C1CCc2cc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2N1c1ccccn1,development
fxr,EC50,single protein format,CHEMBL5278159,O=C1CCc2cc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2N1c1ccccn1,development
fxr,EC50,single protein format,CHEMBL5287502,O=C1CCc2cc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2N1c1ccccc1,development
fxr,EC50,single protein format,CHEMBL4643030,c1ccc(-c2nocc2COc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL4632854,c1ccc(-c2nocc2COc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL4642141,c1ccc(-c2nocc2COc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL4643503,c1ccc(-c2nocc2COc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5268480,c1ccc(-c2noc(C3CC3)c2COC2COC3(CCN(c4nc5ccccc5s4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5275893,c1ccc(-c2noc(C3CC3)c2COC2COC3(CCN(c4ccccn4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5266961,c1ccc(-c2noc(C3CC3)c2COC2COC3(CCN(c4ccccn4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5273044,c1ccc(-c2noc(C3CC3)c2COC2COC3(CCN(c4ccccn4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5267427,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5275615,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)C2(CC2)Cc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5265828,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)C2(CC2)Cc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5268384,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5282289,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5286559,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5288616,O=C(NCCCC1CCC2C1CCC1C3CCCCC3CCC21)NS(=O)(=O)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5274488,O=C(NCCCC1CCC2C1CCC1C3CCCCC3CCC21)NS(=O)(=O)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5280183,O=C(CCCC1CCC2C1CCC1C3CCCCC3CCC21)NS(=O)(=O)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5288227,O=C(CCCC1CCC2C1CCC1C3CCCCC3CCC21)NS(=O)(=O)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5277919,c1ccc(-c2ccc(Cn3ccc(OCc4conc4-c4ccccc4)n3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5269003,c1ccc(-c2nocc2COc2ccn(-c3ccccc3)n2)cc1,development
fxr,EC50,single protein format,CHEMBL5267828,c1ccc2sc(N3CCC(OCc4c(C5CCCCC5)noc4C4CC4)CC3)nc2c1,development
fxr,EC50,single protein format,CHEMBL5267828,c1ccc2sc(N3CCC(OCc4c(C5CCCCC5)noc4C4CC4)CC3)nc2c1,development
fxr,EC50,single protein format,CHEMBL4062760,c1ccc(-c2noc(C3CC3)c2COC2CCN(c3nc4ccccc4s3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5284858,O=C(Nc1cccc2c1ncn2-c1ccccc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5290209,O=C(Cc1ccccc1)Nc1cccc2c1ncn2-c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5274685,O=C(Cc1ccccc1)Nc1cccc2c1ncn2Cc1ccccc1,development
fxr,EC50,single protein format,CHEMBL5270869,O=C(Cc1ccccc1)Nc1cccc2c1ncn2-c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5273507,O=C(Cc1ccccc1)Nc1cccc2c1ncn2Cc1ccccc1,development
fxr,EC50,single protein format,CHEMBL5276891,c1ccc(Cn2cnc3c(-c4ccccc4)cccc32)cc1,development
fxr,EC50,single protein format,CHEMBL5287214,c1ccc(Cn2cnc3c(-c4ccccc4)cccc32)cc1,development
fxr,EC50,single protein format,CHEMBL566315,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL318457,C(=Cc1ccc(OCc2conc2-c2ccccc2)cc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5400252,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL566315,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5429160,C1CCC(OC2CCC3C(CCC4C5CCCC5CCC34)C2)OC1,development
fxr,EC50,single protein format,CHEMBL3342086,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL566315,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL205596,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5425544,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5438844,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5433595,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5408411,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5420121,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5437734,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5396857,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5409189,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5436516,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL318457,C(=Cc1ccc(OCc2conc2-c2ccccc2)cc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5420029,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5419154,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5420842,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5439051,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5394417,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5429880,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5420532,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5409694,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5435407,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5411250,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5417068,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5409448,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5412521,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5418217,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5422288,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5440592,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5415126,c1ccc(-c2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5396467,c1ccc(-c2noc(C3CC3)c2COc2ccc(-c3cccc(C4CC4)c3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5413853,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5437008,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5401006,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5402010,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5436041,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5407927,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5393982,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5394780,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5439401,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5406213,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5419544,c1ccc(-c2nocc2COc2ccc(-c3cccc(C4CC4)c3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5432375,c1ccc(-c2noc(C3CC3)c2COc2ccc(-c3cccc(C4CC4)c3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5437656,c1ccc(-c2noc(C3CC3)c2COc2ccc(-c3cccc(C4CC4)c3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5408547,c1ccc(-c2nocc2COc2ccc(-c3cccc(C4CC4)c3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5425382,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5396259,c1ccc(-c2ccc(OCc3c(-c4ccccc4)noc3C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5400218,c1ccc(-c2nocc2CN2CCN(c3cc4ccccc4[nH]3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5433391,c1ccc(-c2nocc2CN2CCN(c3nc4ccccc4s3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL318457,C(=Cc1ccc(OCc2conc2-c2ccccc2)cc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5412701,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5401893,c1ccc(-c2nocc2CN2CCC(c3nc4ccccc4s3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5424257,c1ccc(-c2nocc2CN2CCC(c3nc4ccccc4s3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5432874,c1ccc(-c2nocc2CC2CCN(c3nc4ccccc4s3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5412609,c1ccc(-c2nocc2CN2CCCN(c3conc3-c3ccccc3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5433843,c1ccc(-c2nocc2CN2CCN(c3nc4ccccc4s3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5433507,c1ccc(-c2nocc2CN2CCN(c3nc4ccccc4s3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5433336,c1ccc(-c2nocc2CN2CCN(c3nc4ccccc4s3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5428287,c1ccc(-c2nocc2CN2CCN(c3nc4ccccc4s3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5422021,c1ccc(-c2noc(C3CC3)c2CN2CCN(c3nc4ccccc4s3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5425846,c1ccc(-c2noc(C3CC3)c2CN2CCN(c3nc4ccccc4s3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5406974,c1ccc(-c2noc(C3CC3)c2CN2CCN(c3nc4ccccc4s3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5409962,c1ccc(-c2noc(C3CC3)c2CN2CCN(c3nc4ccccc4s3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5401788,O=C1C2CCCCC2C(=O)N1CC(=O)N1CCC(Nc2ccccc2)c2ccccc21,development
fxr,EC50,single protein format,CHEMBL5428556,O=C(N1CCN(c2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2,development
fxr,EC50,single protein format,CHEMBL566315,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5400252,C1CCC2C(C1)CCC1C3CCCC3CCC21,development
fxr,EC50,single protein format,CHEMBL5564635,c1ccc(-c2noc(C3CC3)c2COC2CC3(CCN(c4ccc5cc[nH]c5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5561797,c1ccc(-c2noc(C3CC3)c2COC2CC3(CCN(c4ccc5cc[nH]c5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5558528,c1ccc(-c2noc(C3CC3)c2COC2CC3(CCN(c4ccc5cc[nH]c5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5555964,c1ccc(-c2noc(C3CC3)c2COC2CC3CN(c4ccc5cc[nH]c5c4)CC3C2)cc1,development
fxr,EC50,single protein format,CHEMBL5549875,c1ccc(-c2noc(C3CC3)c2COC2CC3CN(c4ccc5cc[nH]c5c4)CC3C2)cc1,development
fxr,EC50,single protein format,CHEMBL5561496,c1ccc(-c2noc(C3CC3)c2COC2CC3CN(c4ccc5cc[nH]c5c4)CC3C2)cc1,development
fxr,EC50,single protein format,CHEMBL5556116,c1ccc(-c2noc(C3CC3)c2COCC2CC3(CCN(c4ccc5cc[nH]c5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5561681,c1ccc(-c2noc(C3CC3)c2COCC2CC3(CCN(c4ccc5cc[nH]c5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5560179,c1ccc(-c2noc(C3CC3)c2COCC2CC3(CCN(c4ccc5cc[nH]c5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5564138,c1ccc(-c2noc(C3CC3)c2COCC2CC3(C2)CN(c2ccc4cc[nH]c4c2)C3)cc1,development
fxr,EC50,single protein format,CHEMBL5565429,c1ccc(-c2noc(C3CC3)c2COCC2CC3(C2)CN(c2ccc4cc[nH]c4c2)C3)cc1,development
fxr,EC50,single protein format,CHEMBL5542969,c1ccc(-c2noc(C3CC3)c2COCC2CC3(C2)CN(c2ccc4cc[nH]c4c2)C3)cc1,development
fxr,EC50,single protein format,CHEMBL5561445,c1ccc(-c2noc(C3CC3)c2COCC2CC3CN(c4ccc5cc[nH]c5c4)CC3C2)cc1,development
fxr,EC50,single protein format,CHEMBL5563833,c1ccc(-c2noc(C3CC3)c2COCC2CC3CN(c4ccc5cc[nH]c5c4)CC3C2)cc1,development
fxr,EC50,single protein format,CHEMBL5563110,c1ccc(-c2noc(C3CC3)c2COCC2CC3CN(c4ccc5cc[nH]c5c4)CC3C2)cc1,development
fxr,EC50,single protein format,CHEMBL5555199,c1ccc(-c2noc(C3CC3)c2COCC2CC3CCC(C2)N3c2nc3ccccc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL3746388,c1ccc(-c2noc(C3CC3)c2COC2CCN(c3ccc4cc[nH]c4c3)CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5564776,c1ccc(-c2noc(C3CC3)c2COC2CC3(CCN(c4ccc5cc[nH]c5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5561500,c1ccc(-c2noc(C3CC3)c2COC2CC3(CCN(c4ccc5ccsc5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5560140,c1ccc(-c2noc(C3CC3)c2COC2CC3(CCN(c4nc5ccccc5s4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5561278,c1ccc(-c2noc(C3CC3)c2COC2CC3(CCN(c4nc5ccccc5s4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5568192,c1ccc(-c2noc(C3CC3)c2COCC2CC3(CCN(c4ccc5ccsc5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5558721,c1ccc(-c2noc(C3CC3)c2COCC2CC3(CCN(c4ccc5ccoc5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5559957,c1ccc(-c2noc(C3CC3)c2COCC2CC3(CCN(c4ccc5cc[nH]c5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5561027,c1ccc(-c2noc(C3CC3)c2COCC2CC3(CCN(c4ccc5cc[nH]c5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5557829,c1ccc(-c2noc(C3CC3)c2COCC2CC3(CCN(c4ccc5ccsc5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5558779,c1ccc(-c2noc(C3CC3)c2COCC2CC3(CCN(c4ccc5ccsc5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5560772,c1ccc(-c2noc(C3CC3)c2COCC2CC3(CCN(c4ccc5cc[nH]c5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL5559067,c1ccc(-c2noc(C3CC3)c2COCC2CC3(CCN(c4ccc5cc[nH]c5c4)CC3)C2)cc1,development
fxr,EC50,single protein format,CHEMBL4591419,c1ccc(OCc2ccc(OCc3conc3-c3ccccc3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5634022,O=S(=O)(Nc1ccc(COc2ccccc2)cc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5633131,O=C(Nc1ccc(-c2ccccc2)cc1)c1ccccc1,development
fxr,EC50,single protein format,CHEMBL5182040,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(c2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5847445,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(c2)Oc2ccccc2CC3)cc1,development
fxr,EC50,single protein format,CHEMBL5182040,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(c2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL6038906,c1ccc(-n2nccc2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5177412,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5848635,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5180624,c1ccc(-c2noc(C3CC3)c2COc2cc3c(cn2)Oc2ccccc2CC3)cc1,development
fxr,EC50,single protein format,CHEMBL5892221,O=C1c2ccccc2CCc2cc(OCc3cnnn3-c3ccccc3)ccc21,development
fxr,EC50,single protein format,CHEMBL5836789,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5962094,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(c2)SCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5177412,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5959336,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(c2)[SH+]Cc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5891190,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5944408,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(c2)CCc2ccccc2C32CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5906441,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
