molecule_id,canonical_smiles,pActivity_calc,scaffold,document_year,assay_id,assay_format,construct,assay_description,scope
CHEMBL5976657,CC1(C)N=C(c2ccc(-c3ccc4occc4c3)cc2)N(C[C@@H]2CCN(C(=O)C3CC3)C2)C1=O,7.089909454405932,O=C(C1CC1)N1CCC(CN2C(=O)CN=C2c2ccc(-c3ccc4occc4c3)cc2)C1,2017,CHEMBL5731051,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",canonical_single_assay_CHEMBL5731051
CHEMBL5977971,CC1(C)N=C(c2ccc(-c3ccc4cccnc4c3)cc2F)N(C[C@@H]2CCN(C(=O)C3CC3)C2)C1=O,7.34008379993015,O=C(C1CC1)N1CCC(CN2C(=O)CN=C2c2ccc(-c3ccc4cccnc4c3)cc2)C1,2017,CHEMBL5731051,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",canonical_single_assay_CHEMBL5731051
CHEMBL5985038,CC1(C)N=C(c2ccc(-c3ccc(-c4ccncc4)cc3)cc2)N(C[C@@H]2CCN(C(=O)C3CC3)C2)C1=O,7.400116927926312,O=C(C1CC1)N1CCC(CN2C(=O)CN=C2c2ccc(-c3ccc(-c4ccncc4)cc3)cc2)C1,2017,CHEMBL5731051,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",canonical_single_assay_CHEMBL5731051
CHEMBL5990353,Cc1cc(-c2ccc3c(c2)ncn3C)ccc1C1=NC(C)(C)C(=O)N1C[C@@H]1CCN(C(=O)C2(C)CC2)C1,7.100179497572904,O=C(C1CC1)N1CCC(CN2C(=O)CN=C2c2ccc(-c3ccc4[nH]cnc4c3)cc2)C1,2017,CHEMBL5731051,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",canonical_single_assay_CHEMBL5731051
CHEMBL5993582,CC1(C)N=C(c2ccc(-c3cccc4ncccc34)cc2)N(CC2CN(C(=O)C3CC3)C2)C1=O,5.250031916490597,O=C(C1CC1)N1CC(CN2C(=O)CN=C2c2ccc(-c3cccc4ncccc34)cc2)C1,2017,CHEMBL5731051,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",canonical_single_assay_CHEMBL5731051
CHEMBL5996553,CC1(C)N=C(c2ccc(-c3nc4ccccc4s3)cc2F)N(CC2CN(C(=O)C3CC3)C2)C1=O,6.379863945026242,O=C(C1CC1)N1CC(CN2C(=O)CN=C2c2ccc(-c3nc4ccccc4s3)cc2)C1,2017,CHEMBL5731051,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",canonical_single_assay_CHEMBL5731051
CHEMBL5997576,CC1(C(=O)N2CC[C@@H](CN3C(=O)C(C)(C)N=C3c3ccc(-c4ccc5cc(F)ccc5c4)cc3F)C2)CC1,7.259637310505756,O=C(C1CC1)N1CCC(CN2C(=O)CN=C2c2ccc(-c3ccc4ccccc4c3)cc2)C1,2017,CHEMBL5731051,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",canonical_single_assay_CHEMBL5731051
CHEMBL6003285,CC1(C)N=C(c2ccc(-c3ccc4cccc(F)c4c3)cc2F)N(CC2CN(C(=O)C3CC3)C2)C1=O,7.459670525209126,O=C(C1CC1)N1CC(CN2C(=O)CN=C2c2ccc(-c3ccc4ccccc4c3)cc2)C1,2017,CHEMBL5731051,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",canonical_single_assay_CHEMBL5731051
CHEMBL6006978,CC1(C)N=C(c2ccc(-c3c[nH]c4ccccc34)cc2F)N(CC2CN(C(=O)C3CC3)C2)C1=O,6.690369832574102,O=C(C1CC1)N1CC(CN2C(=O)CN=C2c2ccc(-c3c[nH]c4ccccc34)cc2)C1,2017,CHEMBL5731051,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",canonical_single_assay_CHEMBL5731051
CHEMBL6030711,Cc1cc(-c2ccc3c(cnn3C)c2)ccc1C1=NC(C)(C)C(=O)N1C[C@@H]1CCN(C(=O)C2(C)CC2)C1,7.199970640755866,O=C(C1CC1)N1CCC(CN2C(=O)CN=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,2017,CHEMBL5731051,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",canonical_single_assay_CHEMBL5731051
CHEMBL6032013,CC1(C)N=C(c2ccc(-c3ccc(-c4ccncc4)cc3)cc2F)N(C[C@@H]2CCN(C(=O)C3CC3)C2)C1=O,7.279840696594043,O=C(C1CC1)N1CCC(CN2C(=O)CN=C2c2ccc(-c3ccc(-c4ccncc4)cc3)cc2)C1,2017,CHEMBL5731051,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",canonical_single_assay_CHEMBL5731051
